,date,min,avg,max
5594,2005-08-08,70.0 °F,81.3 °F,91.9 °F
5595,2005-08-09,71.1 °F,82.1 °F,93.0 °F
5596,2005-08-10,71.1 °F,81.5 °F,88.0 °F
5597,2005-08-11,69.8 °F,73.8 °F,78.8 °F
5598,2005-08-12,73.0 °F,77.8 °F,84.9 °F
5599,2005-08-13,69.8 °F,74.8 °F,79.0 °F
5600,2005-08-14,66.2 °F,71.1 °F,75.2 °F
5601,2005-08-15,62.6 °F,71.8 °F,78.8 °F
5602,2005-08-16,66.2 °F,75.2 °F,82.4 °F
5603,2005-08-17,64.0 °F,75.0 °F,84.0 °F
5604,2005-08-18,71.6 °F,76.6 °F,82.4 °F
5605,2005-08-19,70.0 °F,79.1 °F,88.0 °F
5606,2005-08-20,71.6 °F,78.1 °F,84.9 °F
5607,2005-08-21,66.0 °F,75.1 °F,82.0 °F
5608,2005-08-22,63.0 °F,69.7 °F,79.0 °F
5609,2005-08-23,60.8 °F,67.7 °F,72.0 °F
5610,2005-08-24,61.0 °F,69.3 °F,77.0 °F
5611,2005-08-25,64.9 °F,72.3 °F,81.0 °F
5612,2005-08-26,69.8 °F,76.0 °F,84.2 °F
5613,2005-08-27,71.1 °F,77.6 °F,84.9 °F
5614,2005-08-28,66.2 °F,75.5 °F,87.8 °F
5615,2005-08-29,68.0 °F,76.1 °F,84.0 °F
5616,2005-08-30,66.0 °F,74.2 °F,82.0 °F
5617,2005-08-31,64.0 °F,69.9 °F,77.0 °F
5618,2005-09-01,66.2 °F,74.0 °F,84.2 °F
5619,2005-09-02,62.6 °F,73.1 °F,84.2 °F
5620,2005-09-03,59.0 °F,70.2 °F,81.0 °F
5621,2005-09-04,61.0 °F,70.9 °F,82.9 °F
5622,2005-09-05,64.4 °F,75.2 °F,86.0 °F
5623,2005-09-06,66.2 °F,76.8 °F,86.0 °F
5624,2005-09-07,69.8 °F,78.0 °F,88.0 °F
5625,2005-09-08,69.1 °F,74.7 °F,84.9 °F
5626,2005-09-09,64.9 °F,74.5 °F,86.0 °F
5627,2005-09-10,69.8 °F,78.9 °F,90.0 °F
5628,2005-09-11,71.6 °F,81.1 °F,90.0 °F
5629,2005-09-12,71.1 °F,80.6 °F,90.0 °F
5630,2005-09-13,72.0 °F,81.4 °F,93.9 °F
5631,2005-09-14,66.2 °F,73.2 °F,87.8 °F
5632,2005-09-15,62.6 °F,67.2 °F,69.8 °F
5633,2005-09-16,60.1 °F,63.7 °F,69.1 °F
5634,2005-09-17,53.6 °F,64.0 °F,75.2 °F
5635,2005-09-18,60.1 °F,69.3 °F,82.0 °F
5636,2005-09-19,66.0 °F,73.3 °F,84.9 °F
5637,2005-09-20,62.1 °F,73.2 °F,82.0 °F
5638,2005-09-21,62.6 °F,75.2 °F,87.8 °F
5639,2005-09-22,68.0 °F,76.2 °F,89.6 °F
5640,2006-06-21,71.6 °F,77.8 °F,87.8 °F
5641,2006-06-22,68.0 °F,76.1 °F,82.9 °F
5642,2006-06-23,62.1 °F,68.9 °F,79.0 °F
5643,2006-06-24,55.0 °F,67.7 °F,79.0 °F
5644,2006-06-25,66.0 °F,69.0 °F,75.9 °F
5645,2006-06-26,60.8 °F,65.4 °F,70.0 °F
5646,2006-06-27,60.1 °F,68.2 °F,79.0 °F
5647,2006-06-28,60.8 °F,68.7 °F,75.9 °F
5648,2006-06-29,57.0 °F,67.5 °F,77.0 °F
5649,2006-06-30,60.1 °F,72.4 °F,86.0 °F
5650,2006-07-01,69.8 °F,79.1 °F,91.4 °F
5651,2006-07-02,75.0 °F,80.7 °F,89.1 °F
5652,2006-07-03,71.1 °F,76.0 °F,84.9 °F
5653,2006-07-04,71.1 °F,75.3 °F,82.0 °F
5654,2006-07-05,63.0 °F,69.6 °F,77.0 °F
5655,2006-07-06,60.1 °F,69.9 °F,78.1 °F
5656,2006-07-07,59.0 °F,72.3 °F,84.0 °F
5657,2006-07-08,66.9 °F,76.5 °F,84.9 °F
5658,2006-07-09,73.4 °F,79.9 °F,89.6 °F
5659,2006-07-10,68.0 °F,73.4 °F,87.1 °F
5660,2006-07-11,66.9 °F,71.8 °F,77.0 °F
5661,2006-07-12,69.8 °F,73.9 °F,79.0 °F
5662,2006-07-13,69.1 °F,75.9 °F,86.0 °F
5663,2006-07-14,71.6 °F,79.0 °F,87.8 °F
5664,2006-07-15,73.0 °F,84.3 °F,96.1 °F
5665,2006-07-16,75.2 °F,85.2 °F,93.2 °F
5666,2006-07-17,77.0 °F,85.7 °F,95.0 °F
5667,2006-07-18,73.4 °F,79.7 °F,89.6 °F
5668,2006-07-19,72.0 °F,79.6 °F,90.0 °F
5669,2006-07-20,71.1 °F,77.8 °F,86.0 °F
5670,2006-07-21,68.0 °F,73.5 °F,79.0 °F
5671,2006-07-22,63.0 °F,71.6 °F,81.0 °F
5672,2006-07-23,62.1 °F,71.0 °F,80.1 °F
5673,2006-07-24,69.1 °F,77.6 °F,89.1 °F
5674,2006-07-25,73.4 °F,81.7 °F,89.6 °F
5675,2006-07-26,73.0 °F,79.6 °F,87.1 °F
5676,2006-07-27,73.9 °F,79.0 °F,88.0 °F
5677,2006-07-28,71.1 °F,79.4 °F,93.0 °F
5678,2006-07-29,75.2 °F,85.0 °F,91.4 °F
5679,2006-07-30,78.1 °F,84.1 °F,90.0 °F
5680,2006-07-31,78.8 °F,87.3 °F,98.6 °F
5681,2006-08-01,80.6 °F,89.2 °F,98.6 °F
5682,2006-08-02,82.0 °F,89.1 °F,97.0 °F
5683,2006-08-03,71.1 °F,76.7 °F,91.9 °F
5684,2006-08-04,66.2 °F,76.9 °F,87.8 °F
5685,2006-08-05,66.0 °F,77.4 °F,86.0 °F
5686,2006-08-06,71.6 °F,78.0 °F,84.2 °F
5687,2006-08-07,75.0 °F,80.0 °F,84.9 °F
5688,2006-08-08,71.1 °F,74.1 °F,77.0 °F
5689,2006-08-09,69.8 °F,75.7 °F,82.4 °F
5690,2006-08-10,75.0 °F,77.1 °F,82.9 °F
5691,2006-08-11,69.1 °F,72.9 °F,75.9 °F
5692,2006-08-12,63.0 °F,71.2 °F,78.1 °F
5693,2006-08-13,63.0 °F,73.3 °F,82.9 °F
5694,2006-08-14,71.6 °F,76.5 °F,82.4 °F
5695,2006-08-15,62.1 °F,72.8 °F,82.0 °F
5696,2006-08-16,66.0 °F,74.0 °F,82.0 °F
5697,2006-08-17,64.0 °F,74.5 °F,84.9 °F
5698,2006-08-18,73.9 °F,77.5 °F,82.9 °F
5699,2006-08-19,71.6 °F,75.4 °F,80.6 °F
5700,2006-08-20,64.4 °F,71.2 °F,75.2 °F
5701,2006-08-21,60.8 °F,70.0 °F,82.4 °F
5702,2006-08-22,64.0 °F,74.7 °F,86.0 °F
5703,2006-08-23,66.0 °F,77.0 °F,87.1 °F
5704,2006-08-24,68.0 °F,74.0 °F,84.0 °F
5705,2006-08-25,69.1 °F,75.7 °F,82.0 °F
5706,2006-08-26,71.6 °F,76.6 °F,80.6 °F
5707,2006-08-27,72.0 °F,74.2 °F,77.0 °F
5708,2006-08-28,64.4 °F,70.1 °F,73.4 °F
5709,2006-08-29,62.6 °F,66.0 °F,69.8 °F
5710,2006-08-30,63.0 °F,68.6 °F,73.9 °F
5711,2006-08-31,62.1 °F,68.8 °F,73.9 °F
5712,2006-09-01,66.2 °F,69.8 °F,75.2 °F
5713,2006-09-02,61.0 °F,69.0 °F,75.0 °F
5714,2006-09-03,59.0 °F,68.1 °F,77.0 °F
5715,2006-09-04,62.1 °F,66.7 °F,73.0 °F
5716,2006-09-05,60.1 °F,66.3 °F,77.0 °F
5717,2006-09-06,60.8 °F,70.0 °F,80.6 °F
5718,2006-09-07,62.6 °F,72.1 °F,82.4 °F
5719,2006-09-08,62.1 °F,73.4 °F,82.9 °F
5720,2006-09-09,64.0 °F,68.8 °F,79.0 °F
5721,2006-09-10,62.1 °F,63.8 °F,66.9 °F
5722,2006-09-11,60.1 °F,62.8 °F,68.0 °F
5723,2006-09-12,64.4 °F,67.7 °F,72.0 °F
5724,2006-09-13,61.0 °F,63.3 °F,66.9 °F
5725,2006-09-14,60.1 °F,65.5 °F,72.0 °F
5726,2006-09-15,57.0 °F,66.9 °F,78.1 °F
5727,2006-09-16,60.8 °F,70.2 °F,80.6 °F
5728,2006-09-17,66.0 °F,72.9 °F,84.9 °F
5729,2006-09-18,60.1 °F,66.1 °F,73.9 °F
5730,2006-09-19,48.0 °F,53.2 °F,66.0 °F
5731,2006-09-20,44.6 °F,53.4 °F,62.6 °F
5732,2006-09-21,46.4 °F,56.8 °F,68.0 °F
5733,2006-09-22,57.0 °F,63.5 °F,72.0 °F
5734,2007-06-21,68.0 °F,74.4 °F,82.0 °F
5735,2007-06-22,62.1 °F,69.0 °F,75.0 °F
5736,2007-06-23,61.0 °F,64.9 °F,69.1 °F
5737,2007-06-24,64.4 °F,67.8 °F,75.0 °F
5738,2007-06-25,68.0 °F,75.3 °F,84.0 °F
5739,2007-06-26,73.0 °F,79.2 °F,88.0 °F
5740,2007-06-27,71.1 °F,78.0 °F,89.1 °F
5741,2007-06-28,64.0 °F,70.2 °F,75.9 °F
5742,2007-06-29,55.9 °F,64.0 °F,71.6 °F
5743,2007-06-30,57.9 °F,67.7 °F,77.0 °F
5744,2007-07-01,63.0 °F,69.3 °F,75.9 °F
5745,2007-07-02,57.9 °F,67.5 °F,77.0 °F
5746,2007-07-03,63.0 °F,72.6 °F,82.9 °F
5747,2007-07-04,66.2 °F,75.0 °F,84.0 °F
5748,2007-07-05,70.0 °F,78.2 °F,88.0 °F
5749,2007-07-06,68.0 °F,76.9 °F,84.9 °F
5750,2007-07-07,68.0 °F,78.4 °F,88.0 °F
5751,2007-07-08,75.0 °F,83.5 °F,93.0 °F
5752,2007-07-09,73.0 °F,81.2 °F,93.0 °F
5753,2007-07-10,71.6 °F,77.0 °F,87.1 °F
5754,2007-07-11,63.0 °F,70.8 °F,77.0 °F
5755,2007-07-12,61.0 °F,71.0 °F,80.1 °F
5756,2007-07-13,59.0 °F,68.9 °F,77.0 °F
5757,2007-07-14,62.1 °F,72.2 °F,84.9 °F
5758,2007-07-15,64.0 °F,72.1 °F,82.0 °F
5759,2007-07-16,66.0 °F,74.1 °F,82.0 °F
5760,2007-07-17,69.1 °F,74.5 °F,82.9 °F
5761,2007-07-18,69.1 °F,76.8 °F,84.9 °F
5762,2007-07-19,69.8 °F,73.5 °F,82.9 °F
5763,2007-07-20,62.1 °F,67.7 °F,73.9 °F
5764,2007-07-21,57.9 °F,67.3 °F,75.0 °F
5765,2007-07-22,61.0 °F,70.9 °F,81.0 °F
5766,2007-07-23,63.0 °F,73.5 °F,82.0 °F
5767,2007-07-24,64.9 °F,73.7 °F,82.0 °F
5768,2007-07-25,70.0 °F,76.3 °F,82.9 °F
5769,2007-07-26,64.4 °F,74.0 °F,82.9 °F
5770,2007-07-27,71.1 °F,76.8 °F,82.9 °F
5771,2007-07-28,69.8 °F,73.6 °F,79.0 °F
5772,2007-07-29,66.9 °F,75.3 °F,84.9 °F
5773,2007-07-30,64.9 °F,77.0 °F,86.0 °F
5774,2007-07-31,69.1 °F,80.4 °F,89.1 °F
5775,2007-08-01,69.1 °F,81.8 °F,91.0 °F
5776,2007-08-02,73.0 °F,83.0 °F,91.0 °F
5777,2007-08-03,73.0 °F,81.5 °F,88.0 °F
5778,2007-08-04,68.0 °F,75.1 °F,81.0 °F
5779,2007-08-05,68.0 °F,75.7 °F,87.1 °F
5780,2007-08-06,75.0 °F,79.0 °F,84.9 °F
5781,2007-08-07,73.0 °F,81.5 °F,91.9 °F
5782,2007-08-08,75.0 °F,80.5 °F,87.1 °F
5783,2007-08-09,73.0 °F,77.5 °F,84.9 °F
5784,2007-08-10,73.0 °F,78.9 °F,86.0 °F
5785,2007-08-11,69.1 °F,79.1 °F,88.0 °F
5786,2007-08-12,68.0 °F,79.1 °F,87.1 °F
5787,2007-08-13,72.0 °F,76.5 °F,82.9 °F
5788,2007-08-14,64.4 °F,73.5 °F,82.9 °F
5789,2007-08-15,73.9 °F,77.8 °F,82.0 °F
5790,2007-08-16,71.1 °F,74.1 °F,78.8 °F
5791,2007-08-17,64.9 °F,71.9 °F,80.1 °F
5792,2007-08-18,60.1 °F,65.8 °F,75.9 °F
5793,2007-08-19,62.1 °F,65.1 °F,69.8 °F
5794,2007-08-20,66.2 °F,70.8 °F,75.9 °F
5795,2007-08-21,69.1 °F,74.2 °F,84.9 °F
5796,2007-08-22,70.0 °F,80.5 °F,90.0 °F
5797,2007-08-23,69.8 °F,76.3 °F,88.0 °F
5798,2007-08-24,69.1 °F,72.9 °F,81.0 °F
5799,2007-08-25,69.1 °F,72.4 °F,78.1 °F
5800,2007-08-26,61.0 °F,69.8 °F,78.1 °F
5801,2007-08-27,63.0 °F,71.0 °F,79.0 °F
5802,2007-08-28,70.0 °F,78.6 °F,90.0 °F
5803,2007-08-29,72.0 °F,79.2 °F,87.1 °F
5804,2007-08-30,66.9 °F,70.8 °F,75.0 °F
5805,2007-08-31,57.0 °F,67.4 °F,75.9 °F
5806,2007-09-01,60.1 °F,70.5 °F,79.0 °F
5807,2007-09-02,62.1 °F,73.1 °F,84.0 °F
5808,2007-09-03,64.0 °F,75.6 °F,88.0 °F
5809,2007-09-04,66.9 °F,78.7 °F,90.0 °F
5810,2007-09-05,72.0 °F,80.3 °F,91.0 °F
5811,2007-09-06,75.0 °F,79.1 °F,84.9 °F
5812,2007-09-07,71.1 °F,76.2 °F,84.0 °F
5813,2007-09-08,68.0 °F,73.2 °F,79.0 °F
5814,2007-09-09,63.0 °F,71.4 °F,79.0 °F
5815,2007-09-10,61.0 °F,68.0 °F,73.0 °F
5816,2007-09-11,51.1 °F,60.6 °F,71.1 °F
5817,2007-09-12,46.0 °F,57.1 °F,66.0 °F
5818,2007-09-13,53.1 °F,63.7 °F,79.0 °F
5819,2007-09-14,57.0 °F,63.6 °F,75.9 °F
5820,2007-09-15,42.1 °F,51.1 °F,62.1 °F
5821,2007-09-16,48.9 °F,58.3 °F,72.0 °F
5822,2007-09-17,55.0 °F,66.0 °F,80.1 °F
5823,2007-09-18,66.0 °F,76.0 °F,89.1 °F
5824,2007-09-19,69.1 °F,76.9 °F,86.0 °F
5825,2007-09-20,63.0 °F,70.6 °F,77.0 °F
5826,2007-09-21,66.9 °F,76.1 °F,90.0 °F
5827,2007-09-22,60.1 °F,70.5 °F,86.0 °F
5828,2008-06-21,62.1 °F,71.0 °F,82.9 °F
5829,2008-06-22,61.0 °F,70.6 °F,81.0 °F
5830,2008-06-23,57.0 °F,65.5 °F,75.9 °F
5831,2008-06-24,57.0 °F,69.0 °F,82.0 °F
5832,2008-06-25,66.2 °F,72.1 °F,79.0 °F
5833,2008-06-26,71.1 °F,77.9 °F,86.0 °F
5834,2008-06-27,69.1 °F,76.4 °F,84.9 °F
5835,2008-06-28,71.1 °F,76.2 °F,84.0 °F
5836,2008-06-29,60.8 °F,67.8 °F,75.0 °F
5837,2008-06-30,61.0 °F,68.3 °F,81.0 °F
5838,2008-07-01,57.0 °F,70.6 °F,84.0 °F
5839,2008-07-02,66.9 °F,76.6 °F,89.1 °F
5840,2008-07-03,62.1 °F,68.1 °F,80.1 °F
5841,2008-07-04,57.9 °F,66.4 °F,75.0 °F
5842,2008-07-05,57.0 °F,69.5 °F,79.0 °F
5843,2008-07-06,63.0 °F,74.8 °F,88.0 °F
5844,2008-07-07,73.4 °F,79.4 °F,86.0 °F
5845,2008-07-08,70.0 °F,77.7 °F,86.0 °F
5846,2008-07-09,66.9 °F,75.4 °F,84.9 °F
5847,2008-07-10,70.0 °F,76.0 °F,84.0 °F
5848,2008-07-11,64.0 °F,73.1 °F,89.1 °F
5849,2008-07-12,68.0 °F,76.3 °F,82.9 °F
5850,2008-07-13,61.0 °F,71.4 °F,79.0 °F
5851,2008-07-14,62.1 °F,73.6 °F,84.0 °F
5852,2008-07-15,66.9 °F,78.5 °F,91.0 °F
5853,2008-07-16,73.0 °F,81.5 °F,91.0 °F
5854,2008-07-17,73.0 °F,80.5 °F,90.0 °F
5855,2008-07-18,73.0 °F,80.9 °F,91.0 °F
5856,2008-07-19,69.8 °F,76.4 °F,80.1 °F
5857,2008-07-20,68.0 °F,75.2 °F,86.0 °F
5858,2008-07-21,71.6 °F,76.6 °F,82.0 °F
5859,2008-07-22,68.0 °F,71.3 °F,75.0 °F
5860,2008-07-23,60.1 °F,71.0 °F,81.0 °F
5861,2008-07-24,60.1 °F,72.3 °F,82.0 °F
5862,2008-07-25,64.9 °F,72.7 °F,84.0 °F
5863,2008-07-26,72.0 °F,78.7 °F,84.9 °F
5864,2008-07-27,63.0 °F,73.8 °F,82.9 °F
5865,2008-07-28,70.0 °F,77.6 °F,84.0 °F
5866,2008-07-29,70.0 °F,78.3 °F,89.1 °F
5867,2008-07-30,72.0 °F,79.6 °F,90.0 °F
5868,2008-07-31,71.1 °F,78.2 °F,89.1 °F
5869,2008-08-01,72.0 °F,79.0 °F,89.1 °F
5870,2008-08-02,71.1 °F,76.1 °F,84.0 °F
5871,2008-08-03,63.0 °F,74.3 °F,84.9 °F
5872,2008-08-04,69.8 °F,76.6 °F,86.0 °F
5873,2008-08-05,69.8 °F,76.9 °F,84.9 °F
5874,2008-08-06,66.9 °F,76.7 °F,84.0 °F
5875,2008-08-07,63.0 °F,73.1 °F,81.0 °F
5876,2008-08-08,64.0 °F,71.4 °F,78.1 °F
5877,2008-08-09,61.0 °F,70.0 °F,78.1 °F
5878,2008-08-10,61.0 °F,68.0 °F,75.9 °F
5879,2008-08-11,60.1 °F,68.1 °F,75.9 °F
5880,2008-08-12,62.1 °F,70.0 °F,77.0 °F
5881,2008-08-13,66.0 °F,71.3 °F,77.0 °F
5882,2008-08-14,66.0 °F,71.6 °F,78.8 °F
5883,2008-08-15,61.0 °F,70.6 °F,78.1 °F
5884,2008-08-16,59.0 °F,71.2 °F,82.0 °F
5885,2008-08-17,63.0 °F,74.1 °F,84.9 °F
5886,2008-08-18,64.9 °F,75.3 °F,84.9 °F
5887,2008-08-19,64.9 °F,74.8 °F,84.0 °F
5888,2008-08-20,66.9 °F,73.6 °F,81.0 °F
5889,2008-08-21,69.1 °F,74.7 °F,82.0 °F
5890,2008-08-22,75.0 °F,78.4 °F,82.9 °F
5891,2008-08-23,73.0 °F,79.7 °F,90.0 °F
5892,2008-08-24,64.9 °F,72.1 °F,82.0 °F
5893,2008-08-25,66.0 °F,68.9 °F,73.9 °F
5894,2008-08-26,61.0 °F,68.5 °F,75.0 °F
5895,2008-08-27,60.1 °F,71.7 °F,82.0 °F
5896,2008-08-28,66.9 °F,72.5 °F,81.0 °F
5897,2008-08-29,70.0 °F,76.8 °F,84.0 °F
5898,2008-08-30,61.0 °F,74.6 °F,87.1 °F
5899,2008-08-31,64.9 °F,77.7 °F,89.1 °F
5900,2008-09-01,66.9 °F,78.5 °F,89.1 °F
5901,2008-09-02,68.0 °F,79.7 °F,93.9 °F
5902,2008-09-03,69.1 °F,74.0 °F,81.0 °F
5903,2008-09-04,64.0 °F,66.5 °F,69.8 °F
5904,2008-09-05,60.1 °F,63.5 °F,68.0 °F
5905,2008-09-06,55.9 °F,64.5 °F,73.9 °F
5906,2008-09-07,57.9 °F,65.8 °F,73.9 °F
5907,2008-09-08,55.4 °F,61.9 °F,69.1 °F
5908,2008-09-09,48.9 °F,57.2 °F,68.0 °F
5909,2008-09-10,50.0 °F,61.3 °F,72.0 °F
5910,2008-09-11,57.0 °F,67.4 °F,79.0 °F
5911,2008-09-12,69.8 °F,71.7 °F,73.0 °F
5912,2008-09-13,69.1 °F,71.9 °F,77.0 °F
5913,2008-09-14,60.1 °F,67.8 °F,75.9 °F
5914,2008-09-15,55.9 °F,60.2 °F,64.9 °F
5915,2008-09-16,50.0 °F,60.2 °F,71.1 °F
5916,2008-09-17,57.9 °F,66.7 °F,82.9 °F
5917,2008-09-18,62.1 °F,67.7 °F,73.9 °F
5918,2008-09-19,57.9 °F,68.0 °F,79.0 °F
5919,2008-09-20,59.0 °F,70.9 °F,82.0 °F
5920,2008-09-21,61.0 °F,70.5 °F,80.1 °F
5921,2008-09-22,63.0 °F,71.2 °F,82.0 °F
5922,2009-06-21,73.0 °F,78.9 °F,86.0 °F
5923,2009-06-22,70.0 °F,78.3 °F,89.1 °F
5924,2009-06-23,75.0 °F,83.2 °F,91.9 °F
5925,2009-06-24,73.4 °F,85.6 °F,93.2 °F
5926,2009-06-25,77.0 °F,85.2 °F,93.2 °F
5927,2009-06-26,73.9 °F,80.0 °F,89.1 °F
5928,2009-06-27,68.0 °F,76.2 °F,90.0 °F
5929,2009-06-28,69.8 °F,76.9 °F,87.8 °F
5930,2009-06-29,64.9 °F,72.4 °F,81.0 °F
5931,2009-06-30,60.8 °F,66.1 °F,73.4 °F
5932,2009-07-01,57.0 °F,61.9 °F,64.9 °F
5933,2009-07-02,60.1 °F,65.9 °F,73.0 °F
5934,2009-07-03,62.1 °F,68.8 °F,79.0 °F
5935,2009-07-04,64.4 °F,67.2 °F,69.8 °F
5936,2009-07-05,60.8 °F,69.9 °F,82.4 °F
5937,2009-07-06,62.6 °F,74.0 °F,84.2 °F
5938,2009-07-07,64.9 °F,71.2 °F,82.0 °F
5939,2009-07-08,62.1 °F,65.4 °F,68.0 °F
5940,2009-07-09,62.6 °F,69.7 °F,79.0 °F
5941,2009-07-10,66.9 °F,73.0 °F,84.0 °F
5942,2009-07-11,69.1 °F,77.0 °F,84.9 °F
5943,2009-07-12,60.1 °F,72.4 °F,82.0 °F
5944,2009-07-13,66.2 °F,72.5 °F,77.0 °F
5945,2009-07-14,60.1 °F,70.9 °F,81.0 °F
5946,2009-07-15,66.2 °F,76.2 °F,84.9 °F
5947,2009-07-16,64.9 °F,73.9 °F,82.0 °F
5948,2009-07-17,59.0 °F,65.6 °F,71.6 °F
5949,2009-07-18,57.9 °F,63.7 °F,73.0 °F
5950,2009-07-19,60.1 °F,65.9 °F,73.0 °F
5951,2009-07-20,59.0 °F,67.8 °F,75.9 °F
5952,2009-07-21,64.0 °F,72.6 °F,82.0 °F
5953,2009-07-22,68.0 °F,73.2 °F,79.0 °F
5954,2009-07-23,63.0 °F,70.2 °F,79.0 °F
5955,2009-07-24,62.1 °F,72.4 °F,82.9 °F
5956,2009-07-25,66.0 °F,73.7 °F,81.0 °F
5957,2009-07-26,64.4 °F,73.2 °F,82.4 °F
5958,2009-07-27,66.2 °F,75.8 °F,84.2 °F
5959,2009-07-28,68.0 °F,77.1 °F,86.0 °F
5960,2009-07-29,66.0 °F,73.3 °F,80.1 °F
5961,2009-07-30,64.4 °F,72.1 °F,79.0 °F
5962,2009-07-31,62.1 °F,70.9 °F,82.0 °F
5963,2009-08-01,64.4 °F,69.8 °F,75.2 °F
5964,2009-08-02,57.2 °F,68.8 °F,78.8 °F
5965,2009-08-03,68.0 °F,74.1 °F,86.0 °F
5966,2009-08-04,69.1 °F,77.4 °F,86.0 °F
5967,2009-08-05,66.0 °F,72.1 °F,82.9 °F
5968,2009-08-06,62.1 °F,71.8 °F,81.0 °F
5969,2009-08-07,66.2 °F,69.3 °F,75.2 °F
5970,2009-08-08,66.2 °F,75.7 °F,89.6 °F
5971,2009-08-09,77.0 °F,84.1 °F,91.9 °F
5972,2009-08-10,71.1 °F,78.8 °F,86.0 °F
5973,2009-08-11,69.8 °F,75.4 °F,80.6 °F
5974,2009-08-12,62.6 °F,71.6 °F,82.4 °F
5975,2009-08-13,63.0 °F,74.4 °F,86.0 °F
5976,2009-08-14,66.9 °F,78.3 °F,88.0 °F
5977,2009-08-15,70.0 °F,79.8 °F,89.1 °F
5978,2009-08-16,71.1 °F,78.6 °F,90.0 °F
5979,2009-08-17,71.1 °F,75.6 °F,82.9 °F
5980,2009-08-18,69.8 °F,75.7 °F,82.9 °F
5981,2009-08-19,64.0 °F,72.4 °F,81.0 °F
5982,2009-08-20,66.2 °F,72.0 °F,78.8 °F
5983,2009-08-21,62.6 °F,67.3 °F,73.9 °F
5984,2009-08-22,57.9 °F,62.8 °F,69.1 °F
5985,2009-08-23,57.2 °F,64.9 °F,71.6 °F
5986,2009-08-24,57.0 °F,67.7 °F,79.0 °F
5987,2009-08-25,61.0 °F,71.4 °F,82.0 °F
5988,2009-08-26,64.0 °F,69.7 °F,78.1 °F
5989,2009-08-27,63.0 °F,65.5 °F,68.0 °F
5990,2009-08-28,62.1 °F,65.3 °F,71.6 °F
5991,2009-08-29,59.0 °F,62.8 °F,69.1 °F
5992,2009-08-30,55.4 °F,60.0 °F,66.2 °F
5993,2009-08-31,48.2 °F,58.6 °F,66.2 °F
5994,2009-09-01,50.0 °F,60.3 °F,70.0 °F
5995,2009-09-02,53.1 °F,63.3 °F,72.0 °F
5996,2009-09-03,57.0 °F,65.9 °F,75.0 °F
5997,2009-09-04,59.0 °F,67.7 °F,75.2 °F
5998,2009-09-05,57.2 °F,67.5 °F,78.8 °F
5999,2009-09-06,68.0 °F,71.0 °F,77.0 °F
6000,2009-09-07,63.0 °F,70.1 °F,77.0 °F
6001,2009-09-08,62.1 °F,69.6 °F,78.1 °F
6002,2009-09-09,68.0 °F,70.5 °F,77.0 °F
6003,2009-09-10,64.4 °F,71.7 °F,79.0 °F
6004,2009-09-11,64.4 °F,72.0 °F,78.8 °F
6005,2009-09-12,62.6 °F,70.0 °F,78.8 °F
6006,2009-09-13,57.0 °F,67.8 °F,79.0 °F
6007,2009-09-14,59.0 °F,71.1 °F,84.0 °F
6008,2009-09-15,63.0 °F,72.8 °F,82.9 °F
6009,2009-09-16,64.4 °F,68.3 °F,71.6 °F
6010,2009-09-17,54.0 °F,63.9 °F,71.1 °F
6011,2009-09-18,51.8 °F,63.9 °F,78.8 °F
6012,2009-09-19,57.9 °F,66.5 °F,75.0 °F
6013,2009-09-20,54.0 °F,64.6 °F,71.1 °F
6014,2009-09-21,62.6 °F,65.4 °F,68.0 °F
6015,2009-09-22,62.6 °F,68.4 °F,75.2 °F
6016,2010-06-21,68.0 °F,73.4 °F,84.9 °F
6017,2010-06-22,69.8 °F,78.2 °F,86.0 °F
6018,2010-06-23,66.9 °F,78.0 °F,87.1 °F
6019,2010-06-24,64.9 °F,73.2 °F,81.0 °F
6020,2010-06-25,66.0 °F,75.1 °F,84.0 °F
6021,2010-06-26,68.0 °F,78.0 °F,88.0 °F
6022,2010-06-27,73.4 °F,78.9 °F,86.0 °F
6023,2010-06-28,69.1 °F,77.1 °F,82.9 °F
6024,2010-06-29,63.0 °F,68.8 °F,78.1 °F
6025,2010-06-30,57.0 °F,66.1 °F,75.9 °F
6026,2010-07-01,57.2 °F,67.8 °F,75.2 °F
6027,2010-07-02,62.1 °F,72.6 °F,82.9 °F
6028,2010-07-03,64.0 °F,75.8 °F,87.1 °F
6029,2010-07-04,71.6 °F,80.9 °F,91.4 °F
6030,2010-07-05,78.8 °F,84.0 °F,90.0 °F
6031,2010-07-06,75.0 °F,82.4 °F,91.0 °F
6032,2010-07-07,71.6 °F,81.2 °F,93.9 °F
6033,2010-07-08,73.4 °F,78.8 °F,87.8 °F
6034,2010-07-09,73.9 °F,79.8 °F,87.1 °F
6035,2010-07-10,69.8 °F,79.3 °F,89.6 °F
6036,2010-07-11,69.8 °F,77.4 °F,84.2 °F
6037,2010-07-12,64.9 °F,73.2 °F,84.0 °F
6038,2010-07-13,71.1 °F,76.2 °F,84.0 °F
6039,2010-07-14,71.6 °F,80.2 °F,91.4 °F
6040,2010-07-15,78.8 °F,84.6 °F,91.4 °F
6041,2010-07-16,68.0 °F,80.0 °F,90.0 °F
6042,2010-07-17,71.1 °F,81.2 °F,91.9 °F
6043,2010-07-18,73.4 °F,82.0 °F,89.6 °F
6044,2010-07-19,71.6 °F,79.0 °F,86.0 °F
