,date,min,avg,max
2499,2/21/73,25.2 °F,30.0 °F,34.0 °F
2500,2/22/73,22.1 °F,26.6 °F,34.0 °F
2501,2/23/73,32.0 °F,33.4 °F,34.0 °F
2502,2/24/73,32.0 °F,34.0 °F,37.9 °F
2503,2/25/73,32.9 °F,33.8 °F,34.9 °F
2504,2/26/73,29.1 °F,30.2 °F,32.0 °F
2505,2/27/73,26.1 °F,29.3 °F,31.1 °F
2506,2/28/73,30.0 °F,34.6 °F,43.9 °F
2507,3/1/73,38.8 °F,44.4 °F,50.0 °F
2508,3/2/73,39.9 °F,46.1 °F,52.0 °F
2509,3/3/73,39.9 °F,43.4 °F,50.9 °F
2510,3/4/73,36.9 °F,39.8 °F,43.9 °F
2511,3/5/73,37.9 °F,39.2 °F,41.0 °F
2512,3/6/73,39.9 °F,44.5 °F,47.8 °F
2513,3/7/73,45.0 °F,50.9 °F,55.9 °F
2514,3/8/73,41.9 °F,46.6 °F,55.9 °F
2515,3/9/73,36.9 °F,38.5 °F,39.9 °F
2517,3/11/73,43.9 °F,54.9 °F,63.9 °F
2518,3/12/73,43.0 °F,45.3 °F,52.0 °F
2519,3/13/73,37.9 °F,45.3 °F,56.8 °F
2520,3/14/73,47.8 °F,58.1 °F,68.0 °F
2521,3/15/73,50.0 °F,55.7 °F,65.8 °F
2522,3/16/73,36.0 °F,43.7 °F,52.9 °F
2523,3/17/73,31.1 °F,34.0 °F,36.9 °F
2524,3/18/73,29.1 °F,35.4 °F,41.9 °F
2525,3/19/73,32.9 °F,35.0 °F,36.9 °F
2526,3/20/73,34.9 °F,36.6 °F,38.8 °F
2527,12/21/73,17.1 °F,21.3 °F,27.1 °F
2528,12/22/73,12.0 °F,18.4 °F,23.0 °F
2529,12/23/73,23.0 °F,27.9 °F,32.0 °F
2530,12/24/73,30.0 °F,31.9 °F,32.9 °F
2531,12/25/73,34.0 °F,38.6 °F,41.0 °F
2532,12/26/73,36.0 °F,36.8 °F,38.8 °F
2533,12/27/73,30.0 °F,33.9 °F,36.0 °F
2534,12/28/73,30.0 °F,31.8 °F,36.0 °F
2535,12/29/73,24.1 °F,30.8 °F,36.0 °F
2536,12/30/73,12.0 °F,16.6 °F,23.0 °F
2537,12/31/73,12.0 °F,15.9 °F,20.1 °F
2538,1/1/74,2.1 °F,7.7 °F,15.1 °F
2539,1/2/74,3.0 °F,8.5 °F,17.1 °F
2540,1/3/74,18.1 °F,20.6 °F,22.1 °F
2541,1/4/74,10.0 °F,16.9 °F,24.1 °F
2542,1/5/74,16.2 °F,19.1 °F,22.1 °F
2543,1/6/74,18.1 °F,18.9 °F,20.1 °F
2544,1/7/74,3.0 °F,9.8 °F,17.1 °F
2545,1/8/74,8.1 °F,14.2 °F,20.1 °F
2546,1/9/74,18.1 °F,20.8 °F,23.0 °F
2547,1/10/74,20.1 °F,23.9 °F,28.0 °F
2548,1/11/74,17.1 °F,23.4 °F,27.1 °F
2549,1/12/74,14.0 °F,15.3 °F,16.2 °F
2550,1/13/74,7.2 °F,15.2 °F,23.0 °F
2551,1/14/74,22.1 °F,28.9 °F,36.0 °F
2552,1/15/74,31.1 °F,36.7 °F,43.9 °F
2553,1/16/74,36.0 °F,39.6 °F,43.9 °F
2554,1/17/74,32.0 °F,35.5 °F,41.0 °F
2555,1/18/74,32.0 °F,34.6 °F,36.9 °F
2556,1/19/74,34.0 °F,34.8 °F,36.9 °F
2557,1/20/74,34.0 °F,38.3 °F,43.0 °F
2558,1/21/74,36.0 °F,37.6 °F,39.9 °F
2559,1/22/74,32.9 °F,35.1 °F,36.0 °F
2560,1/23/74,32.0 °F,33.6 °F,36.0 °F
2561,1/24/74,32.0 °F,36.2 °F,43.0 °F
2562,1/25/74,36.0 °F,40.6 °F,47.8 °F
2563,1/26/74,36.9 °F,38.9 °F,43.9 °F
2564,1/27/74,32.9 °F,36.6 °F,45.9 °F
2565,1/28/74,30.0 °F,31.5 °F,32.9 °F
2566,1/29/74,30.0 °F,32.6 °F,36.0 °F
2567,1/30/74,36.0 °F,42.4 °F,52.0 °F
2568,1/31/74,27.1 °F,36.9 °F,50.0 °F
2569,2/1/74,24.1 °F,26.5 °F,28.0 °F
2570,2/2/74,26.1 °F,27.8 °F,30.0 °F
2571,2/3/74,23.0 °F,27.8 °F,30.0 °F
2572,2/4/74,10.0 °F,18.0 °F,24.1 °F
2573,2/5/74,22.1 °F,23.3 °F,28.0 °F
2574,2/6/74,22.1 °F,23.3 °F,24.1 °F
2575,2/7/74,24.1 °F,24.9 °F,26.1 °F
2576,2/8/74,18.1 °F,21.8 °F,25.2 °F
2577,2/9/74,13.1 °F,19.9 °F,29.1 °F
2578,2/10/74,20.1 °F,26.0 °F,30.0 °F
2579,2/11/74,13.1 °F,21.5 °F,34.9 °F
2580,2/12/74,34.0 °F,38.8 °F,45.9 °F
2581,2/13/74,32.0 °F,37.6 °F,43.9 °F
2582,2/14/74,24.1 °F,28.4 °F,36.0 °F
2583,2/15/74,23.0 °F,25.8 °F,30.0 °F
2584,2/16/74,29.1 °F,34.1 °F,41.9 °F
2585,2/17/74,30.0 °F,34.3 °F,39.9 °F
2586,2/18/74,32.0 °F,40.0 °F,45.9 °F
2587,2/19/74,32.9 °F,36.5 °F,43.9 °F
2588,2/20/74,32.0 °F,36.9 °F,45.9 °F
2589,2/21/74,35.1 °F,38.9 °F,43.0 °F
2590,2/22/74,30.2 °F,33.9 °F,37.0 °F
2591,2/23/74,19.2 °F,22.2 °F,28.2 °F
2592,2/24/74,21.2 °F,22.2 °F,24.3 °F
2593,2/25/74,16.2 °F,21.8 °F,28.2 °F
2594,2/26/74,22.1 °F,28.6 °F,37.9 °F
2595,2/27/74,32.0 °F,39.6 °F,46.0 °F
2596,2/28/74,39.9 °F,46.3 °F,53.1 °F
2597,3/1/74,30.2 °F,34.9 °F,42.1 °F
2598,3/2/74,39.9 °F,49.6 °F,64.0 °F
2599,3/3/74,60.1 °F,64.6 °F,73.9 °F
2600,3/4/74,37.0 °F,43.2 °F,60.1 °F
2601,3/5/74,37.0 °F,43.7 °F,55.0 °F
2602,3/6/74,46.0 °F,50.8 °F,55.0 °F
2603,3/7/74,39.9 °F,46.6 °F,57.9 °F
2604,3/8/74,37.0 °F,40.2 °F,44.1 °F
2605,3/9/74,39.9 °F,42.5 °F,45.0 °F
2606,3/10/74,36.0 °F,38.2 °F,39.9 °F
2607,3/11/74,31.1 °F,36.7 °F,37.9 °F
2608,3/12/74,36.0 °F,36.9 °F,37.9 °F
2609,3/13/74,30.2 °F,32.3 °F,35.1 °F
2610,3/14/74,28.2 °F,34.5 °F,42.1 °F
2611,3/15/74,39.9 °F,42.0 °F,43.0 °F
2612,3/16/74,32.0 °F,36.7 °F,39.9 °F
2613,3/17/74,32.0 °F,35.1 °F,37.9 °F
2614,3/18/74,33.1 °F,38.9 °F,48.0 °F
2615,3/19/74,33.1 °F,38.2 °F,48.0 °F
2616,3/20/74,32.0 °F,33.8 °F,36.0 °F
2617,12/21/74,32.0 °F,32.9 °F,33.1 °F
2618,12/22/74,22.1 °F,30.5 °F,37.9 °F
2619,12/23/74,34.0 °F,38.3 °F,42.1 °F
2620,12/24/74,32.0 °F,34.8 °F,37.9 °F
2621,12/25/74,20.1 °F,24.6 °F,33.1 °F
2622,12/26/74,21.2 °F,25.8 °F,32.0 °F
2623,12/27/74,30.2 °F,31.7 °F,34.0 °F
2624,12/28/74,33.1 °F,34.1 °F,35.1 °F
2625,12/29/74,34.0 °F,36.3 °F,37.9 °F
2626,12/30/74,34.0 °F,35.7 °F,37.0 °F
2627,12/31/74,34.0 °F,34.8 °F,37.0 °F
2628,1/1/75,26.2 °F,30.4 °F,35.1 °F
2629,1/2/75,25.2 °F,28.5 °F,33.1 °F
2630,1/3/75,30.2 °F,33.5 °F,37.9 °F
2631,1/4/75,23.2 °F,29.2 °F,34.0 °F
2632,1/5/75,22.1 °F,29.9 °F,36.0 °F
2633,1/6/75,34.0 °F,35.2 °F,37.0 °F
2634,1/7/75,35.1 °F,37.2 °F,41.0 °F
2635,1/8/75,37.0 °F,42.1 °F,46.9 °F
2636,1/9/75,35.1 °F,37.0 °F,39.0 °F
2637,1/10/75,36.0 °F,40.9 °F,55.9 °F
2638,1/11/75,19.2 °F,33.3 °F,55.0 °F
2639,1/12/75,6.3 °F,11.4 °F,19.2 °F
2640,1/13/75,5.2 °F,9.0 °F,13.1 °F
2641,1/14/75,6.3 °F,12.2 °F,20.1 °F
2642,1/15/75,18.1 °F,22.9 °F,30.2 °F
2643,1/16/75,20.1 °F,25.0 °F,29.1 °F
2644,1/17/75,20.1 °F,26.3 °F,32.0 °F
2645,1/18/75,30.2 °F,33.1 °F,36.0 °F
2646,1/19/75,24.3 °F,28.3 °F,34.0 °F
2647,1/20/75,17.2 °F,21.3 °F,25.2 °F
2648,1/21/75,21.2 °F,30.4 °F,37.9 °F
2649,1/22/75,25.2 °F,30.2 °F,37.0 °F
2650,1/23/75,22.1 °F,27.4 °F,34.0 °F
2651,1/24/75,32.0 °F,36.2 °F,41.0 °F
2652,1/25/75,29.1 °F,36.9 °F,41.0 °F
2653,1/26/75,25.2 °F,27.5 °F,30.2 °F
2654,1/27/75,28.2 °F,30.0 °F,32.0 °F
2655,1/28/75,30.2 °F,33.4 °F,36.0 °F
2656,1/29/75,30.2 °F,34.8 °F,41.0 °F
2657,1/30/75,30.2 °F,30.8 °F,32.0 °F
2658,1/31/75,27.1 °F,30.9 °F,32.0 °F
2659,2/1/75,32.0 °F,33.1 °F,35.1 °F
2660,2/2/75,32.0 °F,33.3 °F,36.0 °F
2661,2/3/75,31.1 °F,32.8 °F,34.0 °F
2662,2/4/75,32.0 °F,33.2 °F,37.0 °F
2663,2/5/75,21.2 °F,32.8 °F,34.0 °F
2664,2/6/75,16.2 °F,27.0 °F,33.1 °F
2665,2/7/75,6.3 °F,14.1 °F,25.2 °F
2666,2/8/75,14.2 °F,20.1 °F,27.1 °F
2667,2/9/75,-1.8 °F,6.6 °F,13.1 °F
2668,2/10/75,3.2 °F,7.5 °F,15.3 °F
2669,2/11/75,26.2 °F,29.0 °F,31.1 °F
2670,2/12/75,20.1 °F,27.7 °F,30.2 °F
2671,2/13/75,12.2 °F,20.9 °F,27.1 °F
2672,2/14/75,21.2 °F,25.3 °F,29.1 °F
2673,2/15/75,26.2 °F,30.7 °F,33.1 °F
2674,2/16/75,32.0 °F,32.1 °F,33.1 °F
2675,2/17/75,32.0 °F,34.3 °F,37.0 °F
2676,2/18/75,33.1 °F,34.1 °F,36.0 °F
2677,2/19/75,28.2 °F,30.7 °F,33.1 °F
2678,2/20/75,27.1 °F,32.4 °F,39.9 °F
2679,2/21/75,32.0 °F,39.0 °F,44.1 °F
2680,2/22/75,34.0 °F,40.2 °F,46.0 °F
2681,2/23/75,33.1 °F,34.0 °F,35.1 °F
2682,2/24/75,31.1 °F,33.2 °F,35.1 °F
2683,2/25/75,30.2 °F,33.4 °F,37.9 °F
2684,2/26/75,31.1 °F,33.4 °F,37.0 °F
2685,2/27/75,23.2 °F,28.5 °F,35.1 °F
2686,2/28/75,23.2 °F,33.1 °F,35.1 °F
2687,3/1/75,20.1 °F,24.7 °F,29.1 °F
2688,3/2/75,18.1 °F,23.4 °F,27.1 °F
2689,3/3/75,20.1 °F,25.5 °F,29.1 °F
2690,3/4/75,20.1 °F,27.9 °F,36.0 °F
2691,3/5/75,27.1 °F,34.2 °F,42.1 °F
2692,3/6/75,36.0 °F,37.5 °F,39.9 °F
2693,3/7/75,33.1 °F,34.7 °F,36.0 °F
2694,3/8/75,25.2 °F,28.9 °F,36.0 °F
2695,3/9/75,22.1 °F,25.7 °F,31.1 °F
2696,3/10/75,28.2 °F,30.4 °F,32.0 °F
2697,3/11/75,30.2 °F,31.4 °F,34.0 °F
2698,3/12/75,26.2 °F,34.6 °F,36.0 °F
2699,3/13/75,22.1 °F,28.0 °F,33.1 °F
2700,3/14/75,29.1 °F,31.2 °F,34.0 °F
2701,3/15/75,30.2 °F,36.2 °F,45.0 °F
2702,3/16/75,35.1 °F,38.2 °F,42.1 °F
2703,3/17/75,33.1 °F,38.0 °F,43.0 °F
2704,3/18/75,39.0 °F,42.2 °F,46.0 °F
2705,3/19/75,42.1 °F,43.7 °F,46.9 °F
2706,3/20/75,39.9 °F,43.6 °F,46.9 °F
2707,12/21/75,28.2 °F,32.0 °F,37.9 °F
2708,12/22/75,26.2 °F,30.4 °F,36.0 °F
2709,12/23/75,30.2 °F,31.5 °F,33.1 °F
2710,12/24/75,30.2 °F,30.8 °F,31.1 °F
2711,12/25/75,29.1 °F,31.1 °F,33.1 °F
2712,12/26/75,29.1 °F,32.5 °F,35.1 °F
2713,12/27/75,24.3 °F,26.0 °F,29.1 °F
2714,12/28/75,24.3 °F,27.1 °F,30.2 °F
2715,12/29/75,27.1 °F,29.4 °F,32.0 °F
2716,12/30/75,33.1 °F,34.4 °F,36.0 °F
2717,12/31/75,31.1 °F,32.7 °F,34.0 °F
2718,1/1/76,34.0 °F,35.2 °F,43.0 °F
2719,1/2/76,31.1 °F,34.1 °F,37.9 °F
2720,1/3/76,12.2 °F,18.6 °F,28.2 °F
2721,1/4/76,3.2 °F,8.5 °F,13.1 °F
2722,1/5/76,8.2 °F,15.4 °F,26.2 °F
2723,1/6/76,22.1 °F,27.1 °F,33.1 °F
2724,1/7/76,13.1 °F,23.6 °F,34.0 °F
2725,1/8/76,-4.9 °F,2.6 °F,10.2 °F
2726,1/9/76,1.2 °F,6.3 °F,14.2 °F
2727,1/10/76,13.1 °F,17.8 °F,25.2 °F
2728,1/11/76,24.3 °F,27.0 °F,32.0 °F
2729,1/12/76,23.2 °F,28.8 °F,37.9 °F
2730,1/13/76,31.1 °F,34.0 °F,36.0 °F
2731,1/14/76,17.2 °F,22.7 °F,29.1 °F
2732,1/15/76,18.1 °F,23.2 °F,32.0 °F
2733,1/16/76,19.2 °F,27.9 °F,35.1 °F
2734,1/17/76,11.1 °F,15.5 °F,18.1 °F
2735,1/18/76,10.2 °F,16.2 °F,21.2 °F
2736,1/19/76,20.1 °F,27.1 °F,33.1 °F
2737,1/20/76,15.3 °F,24.8 °F,33.1 °F
2738,1/21/76,14.2 °F,20.6 °F,25.2 °F
2739,1/22/76,18.1 °F,22.1 °F,26.2 °F
2740,1/23/76,21.2 °F,24.9 °F,32.0 °F
2741,1/24/76,29.1 °F,31.3 °F,34.0 °F
2742,1/25/76,27.1 °F,30.4 °F,34.0 °F
2743,1/26/76,23.2 °F,28.1 °F,31.1 °F
2744,1/27/76,8.2 °F,15.4 °F,21.2 °F
2745,1/28/76,12.2 °F,23.5 °F,35.1 °F
2746,1/29/76,24.3 °F,29.6 °F,36.0 °F
2747,1/30/76,21.2 °F,26.0 °F,30.2 °F
2748,1/31/76,22.1 °F,26.0 °F,30.2 °F
2749,2/1/76,12.2 °F,27.0 °F,35.1 °F
2750,2/2/76,0.1 °F,7.3 °F,12.2 °F
2751,2/3/76,5.2 °F,13.6 °F,25.2 °F
2752,2/4/76,18.1 °F,22.8 °F,29.1 °F
2753,2/5/76,22.1 °F,24.3 °F,26.2 °F
2754,2/6/76,14.2 °F,19.4 °F,25.2 °F
2755,2/7/76,11.1 °F,20.1 °F,27.1 °F
2756,2/8/76,26.2 °F,32.4 °F,39.0 °F
2757,2/9/76,26.2 °F,34.6 °F,41.0 °F
2758,2/10/76,43.0 °F,48.1 °F,59.0 °F
2759,2/11/76,35.1 °F,38.2 °F,46.0 °F
2760,2/12/76,30.2 °F,42.0 °F,53.1 °F
2761,2/13/76,34.0 °F,41.4 °F,51.1 °F
2762,2/14/76,31.1 °F,34.6 °F,39.9 °F
2763,2/15/76,37.9 °F,51.1 °F,64.9 °F
2764,2/16/76,37.9 °F,42.6 °F,57.0 °F
2765,2/17/76,35.1 °F,37.5 °F,42.1 °F
2766,2/18/76,36.0 °F,41.4 °F,51.1 °F
2767,2/19/76,34.0 °F,38.2 °F,43.0 °F
2768,2/20/76,37.0 °F,41.6 °F,46.9 °F
2769,2/21/76,36.0 °F,37.0 °F,42.1 °F
2770,2/22/76,24.3 °F,29.6 °F,35.1 °F
2771,2/23/76,25.2 °F,30.6 °F,41.0 °F
2772,2/24/76,37.9 °F,47.4 °F,61.0 °F
2773,2/25/76,48.0 °F,56.2 °F,62.1 °F
2774,2/26/76,41.0 °F,48.2 °F,60.1 °F
2775,2/27/76,42.1 °F,55.0 °F,69.1 °F
2776,2/28/76,37.9 °F,47.6 °F,66.9 °F
2777,2/29/76,37.9 °F,44.2 °F,54.0 °F
2778,3/1/76,35.1 °F,36.3 °F,39.9 °F
2779,3/2/76,37.0 °F,38.7 °F,42.1 °F
2780,3/3/76,37.0 °F,40.1 °F,42.1 °F
2781,3/4/76,33.1 °F,35.8 °F,39.0 °F
2782,3/5/76,30.2 °F,35.0 °F,42.1 °F
2783,3/6/76,22.1 °F,29.4 °F,39.0 °F
2784,3/7/76,32.0 °F,35.9 °F,39.9 °F
2785,3/8/76,29.1 °F,34.0 °F,39.0 °F
2786,3/9/76,34.0 °F,36.7 °F,41.0 °F
2787,3/10/76,31.1 °F,37.3 °F,39.9 °F
2788,3/11/76,33.1 °F,36.7 °F,43.0 °F
2789,3/12/76,39.0 °F,47.1 °F,57.0 °F
2790,3/13/76,25.2 °F,31.5 °F,37.9 °F
2791,3/14/76,33.1 °F,38.4 °F,46.0 °F
2792,3/15/76,30.2 °F,35.6 °F,46.0 °F
2793,3/16/76,28.2 °F,31.1 °F,32.0 °F
2794,3/17/76,20.1 °F,27.2 °F,35.1 °F
2795,3/18/76,33.1 °F,45.0 °F,63.0 °F
2796,3/19/76,43.0 °F,60.4 °F,70.0 °F
2797,3/20/76,60.1 °F,63.5 °F,68.0 °F
2798,12/21/76,7.2 °F,12.5 °F,18.1 °F
2799,12/22/76,16.2 °F,20.5 °F,28.2 °F
2800,12/23/76,10.2 °F,17.7 °F,30.2 °F
2801,12/24/76,10.2 °F,22.0 °F,39.0 °F
2802,12/25/76,30.2 °F,33.7 °F,37.0 °F
2803,12/26/76,20.1 °F,28.0 °F,33.1 °F
2804,12/27/76,14.2 °F,22.9 °F,36.0 °F
2805,12/28/76,12.2 °F,22.3 °F,35.1 °F
2806,12/29/76,-2.7 °F,4.1 °F,12.2 °F
2807,12/30/76,3.2 °F,7.8 °F,11.1 °F
2808,12/31/76,-3.8 °F,2.2 °F,7.2 °F
2809,1/1/77,3.2 °F,8.2 °F,15.3 °F
2810,1/2/77,10.2 °F,13.2 °F,18.1 °F
2811,1/3/77,15.3 °F,20.1 °F,25.2 °F
2812,1/4/77,19.2 °F,24.9 °F,29.1 °F
2813,1/5/77,25.2 °F,26.8 °F,28.2 °F
2814,1/6/77,22.1 °F,23.8 °F,26.2 °F
2815,1/7/77,4.1 °F,12.1 °F,22.1 °F
2816,1/8/77,9.1 °F,13.5 °F,17.2 °F
2817,1/9/77,8.2 °F,12.0 °F,14.2 °F
2818,1/10/77,10.2 °F,13.2 °F,15.3 °F
2819,1/11/77,-5.8 °F,1.9 °F,10.2 °F
2820,1/12/77,-3.8 °F,3.0 °F,8.2 °F
2821,1/13/77,3.2 °F,10.2 °F,21.2 °F
2822,1/14/77,17.2 °F,21.0 °F,26.2 °F
2823,1/15/77,3.2 °F,12.6 °F,18.1 °F
2824,1/16/77,-15.9 °F,-7.5 °F,1.2 °F
2825,1/17/77,-8.9 °F,-2.8 °F,5.2 °F
2826,1/18/77,0.1 °F,10.2 °F,21.2 °F
2827,1/19/77,7.2 °F,15.2 °F,20.1 °F
2828,1/20/77,13.1 °F,18.2 °F,24.3 °F
2829,1/21/77,17.2 °F,20.5 °F,25.2 °F
2830,1/22/77,10.2 °F,19.2 °F,28.2 °F
2831,1/23/77,17.2 °F,20.0 °F,23.2 °F
2832,1/24/77,24.3 °F,27.3 °F,30.2 °F
2833,1/25/77,26.2 °F,27.5 °F,29.1 °F
2834,1/26/77,17.2 °F,23.4 °F,27.1 °F
2835,1/27/77,-1.8 °F,5.4 °F,12.2 °F
2836,1/28/77,-11.7 °F,-1.8 °F,15.3 °F
2837,1/29/77,-2.7 °F,1.1 °F,8.2 °F
2838,1/30/77,0.1 °F,5.4 °F,8.2 °F
2839,1/31/77,6.3 °F,11.4 °F,19.2 °F
2840,2/1/77,9.1 °F,16.4 °F,26.2 °F
2841,2/2/77,15.3 °F,21.6 °F,29.1 °F
2842,2/3/77,27.1 °F,28.5 °F,30.2 °F
2843,2/4/77,24.3 °F,29.1 °F,32.0 °F
2844,2/5/77,6.3 °F,13.2 °F,22.1 °F
2845,2/6/77,3.2 °F,9.7 °F,16.2 °F
2846,2/7/77,5.2 °F,12.8 °F,21.2 °F
2847,2/8/77,12.2 °F,16.7 °F,24.3 °F
2848,2/9/77,22.1 °F,30.9 °F,43.0 °F
2849,2/10/77,32.0 °F,40.2 °F,48.0 °F
2850,2/11/77,37.9 °F,44.8 °F,52.0 °F
2851,2/12/77,37.0 °F,42.5 °F,46.0 °F
2852,2/13/77,33.1 °F,35.2 °F,39.9 °F
2853,2/14/77,26.2 °F,29.9 °F,34.0 °F
2854,2/15/77,14.2 °F,20.0 °F,26.2 °F
2855,2/16/77,13.1 °F,20.4 °F,26.2 °F
2856,2/17/77,19.2 °F,25.7 °F,34.0 °F
2857,2/18/77,33.1 °F,37.0 °F,43.0 °F
2858,2/19/77,26.2 °F,32.4 °F,39.9 °F
2859,2/20/77,22.1 °F,25.6 °F,28.2 °F
2860,2/21/77,20.1 °F,25.5 °F,32.0 °F
2861,2/22/77,32.0 °F,36.0 °F,44.1 °F
2862,2/23/77,34.0 °F,45.7 °F,54.0 °F
2863,2/24/77,34.0 °F,41.0 °F,52.0 °F
2864,2/25/77,33.1 °F,35.6 °F,39.9 °F
2865,2/26/77,25.2 °F,32.9 °F,37.9 °F
2866,2/27/77,26.2 °F,28.5 °F,31.1 °F
2867,2/28/77,26.2 °F,30.8 °F,37.0 °F
2868,3/1/77,22.1 °F,29.4 °F,35.1 °F
2869,3/2/77,27.1 °F,33.9 °F,41.0 °F
2870,3/3/77,35.1 °F,37.5 °F,42.1 °F
2871,3/4/77,37.9 °F,40.1 °F,43.0 °F
